Course,Quota,Category,Institute,Rank
MBBS,All India,Open,"Govt Medical College, Churu,Shekhawat Colony, Civil Lines Road,Churu, Rajasthan, 331001",22478
MBBS,All India,SC,"Govt Medical College, Churu,Shekhawat Colony, Civil Lines Road,Churu, Rajasthan, 331001",109037
MBBS,All India,ST,"Govt Medical College, Churu,Shekhawat Colony, Civil Lines Road,Churu, Rajasthan, 331001",151324
MBBS,All India,EWS,"Govt Medical College, Dungarpur,VILLAGE- THANA DUNGARPUR, Rajasthan, 314001",24362
MBBS,All India,OBC,"Govt Medical College, Dungarpur,VILLAGE- THANA DUNGARPUR, Rajasthan, 314001",22846
MBBS,All India,Open,"Govt Medical College, Dungarpur,VILLAGE- THANA DUNGARPUR, Rajasthan, 314001",22774
MBBS,All India,OBC,"Govt Medical College, Ernakulam,HMT COLONY  P O, KALAMASSERY, ERNAKULAM DISTRICT, Kerala, 683503",22083
MBBS,All India,Open,"Govt Medical College, Idukki,Principal, Govt Medical College Idukki, Idukki colony P.O.,Idukki District, Kerala, 685602",22165
MBBS,All India,OBC,"Govt Medical College, Palakkad,NH-544, EAST YAKKARA, KUNNATHURMEDU POST, PALAKKAD-678013, Kerala, 678013",22203
BDS,All India,OBC,"Govt dental college Pudukkottai,GOVT DENTAL COLLEGE MULLUR PUDUKKOTTAI, Tamil Nadu, 622003",60175
BDS,All India,Open,"Govt dental college Pudukkottai,GOVT DENTAL COLLEGE MULLUR PUDUKKOTTAI, Tamil Nadu, 622003",51410
BDS,All India,SC,"Govt dental college Pudukkottai,GOVT DENTAL COLLEGE MULLUR PUDUKKOTTAI, Tamil Nadu, 622003",180522
MBBS,All India,OBC,"Govt institute of Medcial Sciences, GREATER NOIDA,GOVERNMENT INSTITUTE OF MEDICAL SCIENCES GREATER NOIDA GAUTAM BUDH NAGAR UTTAR PRADESH,
Uttar Pradesh, 201310",13090
MBBS,All India,SC,"Govt institute of Medcial Sciences, GREATER NOIDA,GOVERNMENT INSTITUTE OF MEDICAL SCIENCES GREATER NOIDA GAUTAM BUDH NAGAR UTTAR PRADESH,
Uttar Pradesh, 201310",78902
MBBS,All India,Open,"Govt. Medical College Jayashankar Bhupalpally,Manzoor Nagar Road, Besides thousand quarters, Jayashankar, Bhupalpally, Telangana, 506169",23560
MBBS,All India,ST,"Govt. Medical College Jayashankar Bhupalpally,Manzoor Nagar Road, Besides thousand quarters, Jayashankar, Bhupalpally, Telangana, 506169",168731
MBBS,All India,ST,"Govt. Medical College Karur,SANAPIRATTI VILLAGE NORTH GANDHIGRAMAM KARUR TAMILNADU, Tamil Nadu, 639004",161651
MBBS,All India,Open,"Govt. Medical College Rajanna Sircilla,GOVERNMENT MEDICAL COLLEGE NEAR KASTURBA GIRLS SCHOOL PEDDUR SIRCILLA DISTRICT RAJANNA SIRCILLA,
Telangana, 505301",23501
MBBS,All India,OBC,"Govt. Medical College and  Hospital, Chandrapur,GOVT. MEDICAL COLLEGE CHANDRAPUR, RAM NAGAR, CHANDRAPUR, Maharashtra, 442401",23396
MBBS,All India,Open,"Govt. Medical College and  Hospital, Chandrapur,GOVT. MEDICAL COLLEGE CHANDRAPUR, RAM NAGAR, CHANDRAPUR, Maharashtra, 442401",23387
MBBS,All India,OBC,"Govt. Medical College, Khandwa,Luv-Kush Nagar,Mundi Road,Khandwa (M.P.), Madhya Pradesh, 450001",23295
MBBS,All India,Open,"Govt. Medical College, Khandwa,Luv-Kush Nagar,Mundi Road,Khandwa (M.P.), Madhya Pradesh, 450001",23207
MBBS,All India,SC,"Govt. Medical College, Khandwa,Luv-Kush Nagar,Mundi Road,Khandwa (M.P.), Madhya Pradesh, 450001",125430
MBBS,All India,ST,"Govt. Medical College, Khandwa,Luv-Kush Nagar,Mundi Road,Khandwa (M.P.), Madhya Pradesh, 450001",162446
MBBS,All India,OBC,"Govt. Medical College, Kumuram Bheem Asifabad ,Government Medical College Ankushapur District Kumuram Bheem Asifabad Telangana, Telangana, 504293",23569
MBBS,All India,EWS,"Govt. Medical College, Sirohi (rajasthan),SIROHI SHIVGANJ HIGHWAY,NEAR AMBESHWAR ,VILLAGE- KOLAR, TEHSIL- SIVGANJ,DIST- SIROHI, Rajasthan, 307030",24500
MBBS,All India,OBC,"Govt. Medical College, Sirohi (rajasthan),SIROHI SHIVGANJ HIGHWAY,NEAR AMBESHWAR ,VILLAGE- KOLAR, TEHSIL- SIVGANJ,DIST- SIROHI, Rajasthan, 307030",22993
MBBS,All India,Open,"Govt. Medical College, Sirohi (rajasthan),SIROHI SHIVGANJ HIGHWAY,NEAR AMBESHWAR ,VILLAGE- KOLAR, TEHSIL- SIVGANJ,DIST- SIROHI, Rajasthan, 307030",22949
MBBS,All India,SC,"Govt. Medical College, Sirohi (rajasthan),SIROHI SHIVGANJ HIGHWAY,NEAR AMBESHWAR ,VILLAGE- KOLAR, TEHSIL- SIVGANJ,DIST- SIROHI, Rajasthan, 307030",122020
MBBS,All India,OBC,"Govt. Medical College, Srinagar,Administrative Block Government Medical College Karan Nagar Srinagar, Jammu And Kashmir, 190010",22924
MBBS,All India,Open,"Govt. Medical College, Udhampur,Dhar Road near Sallain Tallab opp Head Post Office Udhampur, Jammu And Kashmir, 182101",23038
MBBS,All India,ST,"Govt. Sivgangai M. C. Sivagangai,MANAMADURAI MAIN ROAD, KEELA VANIYANKUDI, SIVAGANGAI, Tamil Nadu, 630561",168853
MBBS,All India,OBC,"Gulbarga Institute of Medical Sciences, Gulbarga,Gulbarga Institute of Medical Sciences, Veeresh Nagar, Sedam Road, Kalaburagi, Karnataka, 585105",23325
MBBS,All India,Open,"Gulbarga Institute of Medical Sciences, Gulbarga,Gulbarga Institute of Medical Sciences, Veeresh Nagar, Sedam Road, Kalaburagi, Karnataka, 585105",23249
MBBS,All India,EWS,"HASSAN INST. MEDICAL SCIENCES, HASSAN,K R PURAM, BEHIND DC OFFICE,HASSAN, Karnataka, 573201",24918
MBBS,All India,OBC,"Haveri Institute of Medical Sciences, Karnataka,First Floor MCH Block District Hospital, Karnataka, 581110",23381
MBBS,All India,Open,"Haveri Institute of Medical Sciences, Karnataka,First Floor MCH Block District Hospital, Karnataka, 581110",23270
MBBS,All India,OBC,"Hinduhridayasamrat Balasaheb Thackeray Medical College and Dr. R. N. Cooper Municipal General Hospital, Maharashtra,JUHU, VILEPARLE WEST MUMBAI, Maharashtra, 400056",19103
MBBS,All India,Open,"Hinduhridayasamrat Balasaheb Thackeray Medical College and Dr. R. N. Cooper Municipal General Hospital, Maharashtra,JUHU, VILEPARLE WEST MUMBAI, Maharashtra, 400056",15335
BDS,Open Seat Quota,OBC,"IMS BHU Dental, Varanasi,Institute of Medical Sciences, Banaras Hindu University, Uttar Pradesh, 221105",25114
BDS,Open Seat Quota,Open,"IMS BHU Dental, Varanasi,Institute of Medical Sciences, Banaras Hindu University, Uttar Pradesh, 221105",24949
BDS,Open Seat Quota,SC,"IMS BHU Dental, Varanasi,Institute of Medical Sciences, Banaras Hindu University, Uttar Pradesh, 221105",131518
BDS,Open Seat Quota,ST,"IMS BHU Dental, Varanasi,Institute of Medical Sciences, Banaras Hindu University, Uttar Pradesh, 221105",192450
MBBS,All India,EWS,"INDIRA GANDHI GOVT.MEDICAL COLL., NAGPUR,MEYO HOSPITAL CENTRAL AVENUE ROAD NEAR RAM ZULA NAGPUR, Maharashtra, 440018",22670
MBBS,All India,OBC,"INDIRA GANDHI GOVT.MEDICAL COLL., NAGPUR,MEYO HOSPITAL CENTRAL AVENUE ROAD NEAR RAM ZULA NAGPUR, Maharashtra, 440018",22007
MBBS,All India,Open,"INDIRA GANDHI GOVT.MEDICAL COLL., NAGPUR,MEYO HOSPITAL CENTRAL AVENUE ROAD NEAR RAM ZULA NAGPUR, Maharashtra, 440018",21698
MBBS,All India,SC,"INDIRA GANDHI GOVT.MEDICAL COLL., NAGPUR,MEYO HOSPITAL CENTRAL AVENUE ROAD NEAR RAM ZULA NAGPUR, Maharashtra, 440018",123434
MBBS,All India,Open,"INDIRA GANDHI MEDICAL COLL., SHIMLA,IGMC SHIMLA NEAR LAKKARBAZAR
SHIMLA, Himachal Pradesh, 171001",11634
MBBS,All India,EWS,"INST OF PG MED EDU & RESEARCH,KOLKATA,244 AJC Bose Road, Kolkata, West
Bengal, 700020",10572
MBBS,Open Seat Quota,SC,"INST.OF MED.SCIENCES, BHU,VARANASI,Institute of Medical Sciences, Banaras Hindu University, Uttar Pradesh, 211005",62995
BDS,Deemed/Paid Seats Quota,Open,"Indira Gandhi Dental College and SBV, Pondycherry,SBV Pondicherry Campus, Pillaiyarkuppam,, Puducherry, 607402",1208164
BDS,All India,SC,"Indira Gandhi Govt. Dental College, Jammu,Indira Gandhi Govt. Dental College, Rehari Chungi, Jammu, Jammu And Kashmir, 180005",172666
MBBS,All India,EWS,"Indira Gandhi Institute of Medical Sciences, Patna,RAZA BAZAR, SHEIKHPURA, PATNA",9299
MBBS,All India,SC,"Indira Gandhi Medical College & RI, Puducherry,Vazhudavour Road, Kadirkamam, Puducherry, 605009",127405
MBBS,All India,ST,"Indira Gandhi Medical College & RI, Puducherry,Vazhudavour Road, Kadirkamam, Puducherry, 605009",167244
BDS,Deemed/Paid Seats Quota,Open,"Institute of Dental Sciences, Bhubaneswar,K8, Kalinga Nagar, PO-Mahalaxmi Vihar, Bhubaneswar, Odisha, 751003",1039419
MBBS,Deemed/Paid Seats Quota,Open,"Institute of Medical Sciences and SUM Host., Bhubaneswar,K 8 Kalinga Nagar Po Mahalaxmi Vihar Bhubaneswar, Odisha, 751029",88010
MBBS,Non-Resident Indian,Open,"Institute of Medical Sciences and SUM Host., Bhubaneswar,K 8 Kalinga Nagar Po Mahalaxmi Vihar Bhubaneswar, Odisha, 751029",954509
MBBS,All India,EWS,"JAWAHAR LAL NEHRU MEDICAL, AJMER,NEAR PATEL STADIUM AJMER,
Rajasthan, 305001",21330
MBBS,All India,OBC,"JAWAHAR LAL NEHRU MEDICAL, AJMER,NEAR PATEL STADIUM AJMER,
Rajasthan, 305001",17991
MBBS,All India,Open,"JAWAHAR LAL NEHRU MEDICAL, AJMER,NEAR PATEL STADIUM AJMER,
Rajasthan, 305001",17799
MBBS,All India,SC,"JAWAHAR LAL NEHRU MEDICAL, AJMER,NEAR PATEL STADIUM AJMER,
Rajasthan, 305001",104824
MBBS,All India,OBC,"JHALAWAR MEDICAL COLLEGE, Jhalawar ,NH-52, KOTA ROAD,JHALAWAR,RAJASTHAN, Rajasthan, 326001",21475
MBBS,All India,Open,"JHALAWAR MEDICAL COLLEGE, Jhalawar ,NH-52, KOTA ROAD,JHALAWAR,RAJASTHAN, Rajasthan, 326001",20972
MBBS,All India,SC,"JHALAWAR MEDICAL COLLEGE, Jhalawar ,NH-52, KOTA ROAD,JHALAWAR,RAJASTHAN, Rajasthan, 326001",108280
MBBS,All India,ST,"JHALAWAR MEDICAL COLLEGE, Jhalawar ,NH-52, KOTA ROAD,JHALAWAR,RAJASTHAN, Rajasthan, 326001",146706
MBBS,Open Seat Quota,EWS,"JIPMER KARAIKAL,Dhanvantari Nagar Gorimedu Puducherry 605006, Puducherry, 605006",17804
MBBS,Open Seat Quota,OBC,"JIPMER KARAIKAL,Dhanvantari Nagar Gorimedu Puducherry 605006, Puducherry, 605006",20160
MBBS,Open Seat Quota,Open,"JIPMER KARAIKAL,Dhanvantari Nagar Gorimedu Puducherry 605006, Puducherry, 605006",17588
MBBS,Open Seat Quota,SC,"JIPMER KARAIKAL,Dhanvantari Nagar Gorimedu Puducherry 605006, Puducherry, 605006",102086
MBBS,All India,OBC,"JLN IMS, IMPHAL,Prompat, Imphal East, Manipur, Manipur, 795005",23555
MBBS,Deemed/Paid Seats Quota,Open,"JLN Medical College, Datta Meghe, Wardha,Sawangi (Meghe), Wardha, Maharashtra State,India, Maharashtra, 442107",435113
MBBS,Deemed/Paid Seats Quota,Open,"JSS Medical College, Mysuru,The Principal JSS Medical College and Hospital Medical Institutions Campus S S Nagar Mysuru, Karnataka, 570015",26480
MBBS,Non-Resident Indian,Open,"JSS Medical College, Mysuru,The Principal JSS Medical College and Hospital Medical Institutions Campus S S Nagar Mysuru, Karnataka, 570015",586488
MBBS,Deemed/Paid Seats Quota,Open,"Jagadguru Gangadhar Mahaswamigalu Moorusavirmath Medical College, Hubballi,KLE Jagadguru Gangadhar
Mahaswamigalu Moorusavirmath Medical College  Gabbur Cross Hubballi, Karnataka, 580028",122602
MBBS,All India,OBC,"Jannayak Karpoori Thakur Medical college and Hospital, Madhepura,JAJHAT SABAILA SINGHESHWAR ROAD DISTRICT MADHEPURA, Bihar, 852128",23283
MBBS,All India,Open,"Jannayak Karpoori Thakur Medical college and Hospital, Madhepura,JAJHAT SABAILA SINGHESHWAR ROAD DISTRICT MADHEPURA, Bihar, 852128",20900
MBBS,Deemed/Paid Seats Quota,Open,"Jawahar Lal Nehru Medical College, Belagavi,J.N. Medical College Campus, Nehru Nagar,
Belagavi-590010. Karnataka, India., Karnataka, 590010",28095
BDS,All India,OBC,"Jawaharlal Nehru Institute of Dental Sciences, Imphal,Porompat, Imphal East, Manipur, Manipur, 795005",56080
BDS,All India,Open,"Jawaharlal Nehru Institute of Dental Sciences, Imphal,Porompat, Imphal East, Manipur, Manipur, 795005",53661
BDS,All India,SC,"Jawaharlal Nehru Institute of Dental Sciences, Imphal,Porompat, Imphal East, Manipur, Manipur, 795005",131886
MBBS,Open Seat Quota,Open,"Jawaharlal Nehru Medical College, AMU,ALIGARH,ALIGARH MUSLIM UNIVERSITY, ALIGARH, Uttar Pradesh, 202002",8597
MBBS,All India,Open,"Jawaharlal Nehru Medical College, Bhagalpur,SUKHRAJ RAI PATH, BHAGALPUR, Bihar, 812001",19799
MBBS,All India,OBC,"Jhargram Government Medical College and Hospital, West Bengal,Jhargram Government Medical College and Hospital, Vidyasagarpally, Jhargram, West Bengal., West Bengal, 721507",23410
MBBS,All India,Open,"Jhargram Government Medical College and Hospital, West Bengal,Jhargram Government Medical College and Hospital, Vidyasagarpally, Jhargram, West Bengal., West Bengal, 721507",23398
MBBS,All India,OBC,"Jorhat Medical College and Hospital, JORHAT,Kushal Konwar Path, Barbheta, Jorhat, Assam, 785001, Assam, 785001",23404
BDS,Deemed/Paid Seats Quota,Open,"K M Shah Dental Collegel, SumanDeep Vidyapeeth Vadodara,Sumandeep Vidyapeeth Piparia Waghodia Vadodara Gujarat, Gujarat, 391760",985503
BDS,Jain Minority Quota,Open,"K M Shah Dental Collegel, SumanDeep Vidyapeeth Vadodara,Sumandeep Vidyapeeth Piparia Waghodia Vadodara Gujarat, Gujarat, 391760",517372
MBBS,All India,Open,"K.A.P. VISWANATHAM G.M.C.,TIRUCHIRAPALLI,PERIYAMILAGUPARAI, TIRUCHIRAPALLI-620001, Tamil Nadu, 620001",22826
MBBS,All India,SC,"K.A.P. VISWANATHAM G.M.C.,TIRUCHIRAPALLI,PERIYAMILAGUPARAI, TIRUCHIRAPALLI-620001, Tamil Nadu, 620001",128597
MBBS,All India,ST,"K.A.P. VISWANATHAM G.M.C.,TIRUCHIRAPALLI,PERIYAMILAGUPARAI, TIRUCHIRAPALLI-620001, Tamil Nadu, 620001",166464
MBBS,Deemed/Paid Seats Quota,Open,"K.S Hegde Medical Academy, Mangaluru,Deralakatte, Mangaluru, Dakshina Kannada Dist,, Karnataka, 575018",33023
MBBS,Non-Resident Indian,Open,"K.S Hegde Medical Academy, Mangaluru,Deralakatte, Mangaluru, Dakshina Kannada Dist,, Karnataka, 575018",932165
MBBS,All India,OBC,"KARNATAK INST. OF MEDICAL SC.,HUBLI,VIDYANAGAR HUBBALLI, Karnataka, 580021",22873
MBBS,All India,Open,"KURNOOL MEDICAL COLLEGE, KURNOOL,BUDHAWARPET, KURNOOL., Andhra
Pradesh, 518002",22771
MBBS,All India,SC,"KURNOOL MEDICAL COLLEGE, KURNOOL,BUDHAWARPET, KURNOOL., Andhra
Pradesh, 518002",127893
MBBS,All India,EWS,"Kakatiya Medical College Warangal,SVP Road, Warangal, Telangana, 506007",23950
BDS,Deemed/Paid Seats Quota,Open,"Kalinga Institute of Dental Sciences, Bhubaneswar,CAMPUS-5 KUSHABHADRA CAMPUS
P.O-KIIT BHUBANESWAR ODISHA, Odisha, 751024",1125849
MBBS,Deemed/Paid Seats Quota,Open,"Kalinga Institute of Medical Sciences, Bhubaneswar,CAMPUS-5 KUSHABHADRA CAMPUS
P.O-KIIT BHUBANESWAR, Odisha, 751024",96355
MBBS,All India,Open,"Karwar Institute of Medical Sciences, Karwar,DISTRICT HOSPITAL PREMISES, MG ROAD, KARWAR, Karnataka, 581301",23300
MBBS,Deemed/Paid Seats Quota,Open,"Kasturba Medical College, Manipal Univ., Manipal,Madhav Nagar, Manipal, Karnataka State India, Karnataka, 576104",24330
MBBS,All India,ST,"Koppal Institute of Medical Sciences,DIRECTOR, KIMS,KOPPAL. GAGNAVATI ROAD, KIDDIDAL GATE,KOPPAL-583231, Karnataka, 583231",165647
MBBS,Deemed/Paid Seats Quota,Open,"Krishna Inst. of Med. Scie., Karad,KARAD, DIST. SATARA (MAHARASHTRA STATE).,
Maharashtra, 415110",236453
MBBS,Non-Resident Indian,Open,"Krishna Inst. of Med. Scie., Karad,KARAD, DIST. SATARA (MAHARASHTRA STATE).,
Maharashtra, 415110",967511
MBBS,All India,Open,"L.L.R.M. MEDICAL COLLEGE, MEERUT,LALA LAJPAT RAI MEMORIAL, MEDICAL COLLEGE, GARH ROAD, MEERUT, Uttar Pradesh, 250004",14528
MBBS,All India,EWS,"LOKMANYA TILAK  MUNICIPAL M C,MUMBAI,Dr. Babasaheb Ambedkar Road, Sion, Mumbai, Maharashtra, 400022",16138
MBBS,All India,OBC,"LOKMANYA TILAK  MUNICIPAL M C,MUMBAI,Dr. Babasaheb Ambedkar Road, Sion, Mumbai, Maharashtra, 400022",18736
MBBS,All India,Open,"LOKMANYA TILAK  MUNICIPAL M C,MUMBAI,Dr. Babasaheb Ambedkar Road, Sion, Mumbai, Maharashtra, 400022",15900
MBBS,All India,OBC,"Lakhimpur Medical College, North Lakhimpur, Assam,Chowkham Saboti North LakhimpurLakhimpur, Assam, 787051",23516
MBBS,All India,Open,"Lakhimpur Medical College, North Lakhimpur, Assam,Chowkham Saboti North LakhimpurLakhimpur, Assam, 787051",23414
MBBS,All India,EWS,"Lt. B R K Government Medical College, Jagdalpur,LATE BALIRAM KASHYAP MEMORIAL GOVT. MEDICAL COLLEGE, DIMRAPAL GEEDAM ROAD , JAGDALPUR
DIST-BASTAR, Chhattisgarh, 494001",24883
MBBS,All India,OBC,"Lt. B R K Government Medical College, Jagdalpur,LATE BALIRAM KASHYAP MEMORIAL GOVT. MEDICAL COLLEGE, DIMRAPAL GEEDAM ROAD , JAGDALPUR
DIST-BASTAR, Chhattisgarh, 494001",23198
MBBS,All India,Open,"Lt. B R K Government Medical College, Jagdalpur,LATE BALIRAM KASHYAP MEMORIAL GOVT. MEDICAL COLLEGE, DIMRAPAL GEEDAM ROAD , JAGDALPUR
DIST-BASTAR, Chhattisgarh, 494001",22982
MBBS,All India,ST,"Lt. B R K Government Medical College, Jagdalpur,LATE BALIRAM KASHYAP MEMORIAL GOVT. MEDICAL COLLEGE, DIMRAPAL GEEDAM ROAD , JAGDALPUR
DIST-BASTAR, Chhattisgarh, 494001",165222
MBBS,All India,OBC,"Lt. L A M Govt. Medical College, Raigarh,T.V.Tower road, Bendrachua, Raigarh, Chhattisgarh, 496001",23382
MBBS,All India,Open,"Lt. L A M Govt. Medical College, Raigarh,T.V.Tower road, Bendrachua, Raigarh, Chhattisgarh, 496001",23364
MBBS,All India,SC,"Lt. L A M Govt. Medical College, Raigarh,T.V.Tower road, Bendrachua, Raigarh, Chhattisgarh, 496001",126455
BDS,All India,OBC,"M.G.D.C. & HOSPITAL, PUDUCHERRY,GOVT. OF PUDUCHERRY INSTITUTION, GORIMEDU, PONDICHERRY, Puducherry, 605006",61575
BDS,All India,Open,"M.G.D.C. & HOSPITAL, PUDUCHERRY,GOVT. OF PUDUCHERRY INSTITUTION, GORIMEDU, PONDICHERRY, Puducherry, 605006",53055
BDS,All India,SC,"M.G.D.C. & HOSPITAL, PUDUCHERRY,GOVT. OF PUDUCHERRY INSTITUTION, GORIMEDU, PONDICHERRY, Puducherry, 605006",176640
BDS,All India,ST,"M.G.D.C. & HOSPITAL, PUDUCHERRY,GOVT. OF PUDUCHERRY INSTITUTION, GORIMEDU, PONDICHERRY, Puducherry, 605006",236152
MBBS,All India,OBC,"M.G.M. MEDICAL COLLEGE, INDORE,AB ROAD INDORE, Madhya Pradesh, 452001",17839
MBBS,All India,Open,"M.G.M. MEDICAL COLLEGE, INDORE,AB ROAD INDORE, Madhya Pradesh, 452001",16086
MBBS,All India,SC,"M.G.M. MEDICAL COLLEGE, INDORE,AB ROAD INDORE, Madhya Pradesh, 452001",121726
MBBS,All India,EWS,"M.G.M. MEDICAL COLLEGE,JAMSHEDPUR,Dimna Road, Mango, Jamshedpur, Jharkhand, 831020",20503
MBBS,All India,Open,"M.G.M. MEDICAL COLLEGE,JAMSHEDPUR,Dimna Road, Mango, Jamshedpur, Jharkhand, 831020",20242
MBBS,All India,SC,"M.G.M. MEDICAL COLLEGE,JAMSHEDPUR,Dimna Road, Mango, Jamshedpur, Jharkhand, 831020",118599
MBBS,All India,ST,"MADRAS MEDICAL COLLEGE, CHENNAI,MADRAS MEDICAL COLLEGE EVR PERIYAR SALAI,PARK TOWN,CHENNAI,TAMIL NADU., Tamil Nadu, 600003",129968
MBBS,All India,OBC,"MADURAI MEDICAL COLLEGE, MADURAI,PANAGAL ROAD MADURAI, Tamil Nadu, 625020",22832
MBBS,All India,Open,"MADURAI MEDICAL COLLEGE, MADURAI,PANAGAL ROAD MADURAI, Tamil Nadu, 625020",22377
MBBS,All India,SC,"MADURAI MEDICAL COLLEGE, MADURAI,PANAGAL ROAD MADURAI, Tamil Nadu, 625020",126199
MBBS,All India,ST,"MADURAI MEDICAL COLLEGE, MADURAI,PANAGAL ROAD MADURAI, Tamil Nadu, 625020",161606
MBBS,All India,Open,"MAHARAJA K.C. GAJAPATI M.C.,BRAHMAPUR,MKCG MEDICAL COLLEGE CAMPUS, BERHAMPUR, GANJAM, Odisha, 760004",22718
MBBS,All India,SC,"MAHARAJA K.C. GAJAPATI M.C.,BRAHMAPUR,MKCG MEDICAL COLLEGE CAMPUS, BERHAMPUR, GANJAM, Odisha, 760004",126633
MBBS,All India,Open,"MAHARANI LAXMI BAI MEDICAL COLL,JHANSI,M.L.B. MEDICAL COLLEGE, KANPUR ROAD, JHANSI, Uttar Pradesh, 284128",18624
MBBS,All India,EWS,"MAHARSHI DEVRAHA BABA AUTONOMOUS STATE. MEDICAL COLLEGE,
DEORIA,207 Hospital Road Saket nagar Deoria, Uttar Pradesh, 274001",21784
MBBS,All India,Open,"MAHARSHI DEVRAHA BABA AUTONOMOUS STATE. MEDICAL COLLEGE,
DEORIA,207 Hospital Road Saket nagar Deoria, Uttar Pradesh, 274001",21524
MBBS,All India,OBC,"MALDA MED. COLLEGE, MALDA,MaldaMedicalCollege, PS,EnglishBazar PO Dist Malda, West Bengal, 732101",23182
BDS,Deemed/Paid Seats Quota,Open,"MANAV RACHNA DENTAL COLLEGE FARIDABAD,SECTOR - 43, DELHI SURAJKUND ROAD FARIDABAD, Haryana, 121004",1163443
MBBS,All India,OBC,"MANDYA INST. OF MEDICAL SCI., MANDYA,BANGALORE-MYSORE MAIN ROAD,
MANDYA, Karnataka, 571401",23110
MBBS,All India,SC,"MANDYA INST. OF MEDICAL SCI., MANDYA,BANGALORE-MYSORE MAIN ROAD,
MANDYA, Karnataka, 571401",127363
MBBS,All India,OBC,"MEDICAL COLLEGE, BARODA,Government Medical College Baroda, Anandpura, Vadodara Pin No 390001, Gujarat, 390001",20806
MBBS,All India,Open,"MEDICAL COLLEGE, BARODA,Government Medical College Baroda, Anandpura, Vadodara Pin No 390001, Gujarat, 390001",19281
MBBS,All India,Open,"MEDICAL COLLEGE, BHAVNAGAR,Near S.T. Bus Stand, Jail road, Bhavnagar., Gujarat, 364001",20709
MBBS,All India,OBC,"MG Inst. of Medical Sciences, Sevagram Wardha,VILLAGE AND PO SEVAGRAM DISTRICT WARDHA MAHARASHTRA 442102, Maharashtra, 442102",23119
MBBS,All India,Open,"MG Inst. of Medical Sciences, Sevagram Wardha,VILLAGE AND PO SEVAGRAM DISTRICT WARDHA MAHARASHTRA 442102, Maharashtra, 442102",22015
MBBS,All India,SC,"MG Inst. of Medical Sciences, Sevagram Wardha,VILLAGE AND PO SEVAGRAM DISTRICT WARDHA MAHARASHTRA 442102, Maharashtra, 442102",126948
MBBS,Deemed/Paid Seats Quota,Open,"MGM Medical College, Aurangabad,N-6, Cidco, Aurangabad,, Maharashtra, 431003",91313
MBBS,All India,EWS,"MIDNAPORE MEDICAL COLLEGE, MIDNAPUR,5 Vidyasagar Road Midnapore 721101 Paschim Medinipur, West Bengal, 721101",23004
MBBS,All India,OBC,"MIDNAPORE MEDICAL COLLEGE, MIDNAPUR,5 Vidyasagar Road Midnapore 721101 Paschim Medinipur, West Bengal, 721101",23348
MBBS,All India,Open,"MIDNAPORE MEDICAL COLLEGE, MIDNAPUR,5 Vidyasagar Road Midnapore 721101 Paschim Medinipur, West Bengal, 721101",22566
BDS,Deemed/Paid Seats Quota,Open,"MM College of Dental Scie. and Res., Mullana,M.M. COLLEGE OF DENTAL SCIENCES AND RESEARCH, MULLANA, AMBALA, HARYANA, Haryana, 133207",636118
MBBS,Deemed/Paid Seats Quota,Open,"MM Inst. Med. and Research, Mullana,M.M. INSTITUTE OF MEDICAL SCIENCES AND RESEARCH, MULLANA, AMBALA, HARYANA., Haryana, 133207",240303
MBBS,All India,EWS,"MOTI LAL NEHRU MEDICAL COLL, ALLAHABAD,Principal Office Moti Lal Nehru Medical College, Lowther Road George Town Prayagraj, Uttar Pradesh, 211001",15113
MBBS,All India,Open,"MOTI LAL NEHRU MEDICAL COLL, ALLAHABAD,Principal Office Moti Lal Nehru Medical College, Lowther Road George Town Prayagraj, Uttar Pradesh, 211001",12862
MBBS,All India,SC,"MOTI LAL NEHRU MEDICAL COLL, ALLAHABAD,Principal Office Moti Lal Nehru Medical College, Lowther Road George Town Prayagraj, Uttar Pradesh, 211001",108260
MBBS,All India,OBC,"MRA MEDICAL COLLEGE AMBEDKAR NAGAR, UP,VILLAGE SADDARPUR POST SURAPUR DISTRICT AMBEDKAR NAGAR, Uttar Pradesh, 224227",22291
MBBS,All India,Open,"MRA MEDICAL COLLEGE AMBEDKAR NAGAR, UP,VILLAGE SADDARPUR POST SURAPUR DISTRICT AMBEDKAR NAGAR, Uttar Pradesh, 224227",21732
MBBS,All India,Open,"MYSORE MED.& RESEARCH INST. MYSORE,Mysore Medical College and Research Institute,Irwin Road, Mysore, Karnataka, 570021",18664
MBBS,Deemed/Paid Seats Quota,Open,"Mahatma Gandhi Medical College, Pondicherry,SBV Pondicherry Campus, Pillaiyarkuppam, Puducherry, 607402",805350
MBBS,Deemed/Paid Seats Quota,Open,"Mahatma Gandi Mission Medical College vashi,Sector 30, Vashi, Navi Mumbai, Maharashtra, 400703",90791
BDS,Deemed/Paid Seats Quota,Open,"Manipal College of Dental Science, Mangalore,Light House Hill Road, Mangalore India, Karnataka, 575001",363411
BDS,All India,OBC,"Maulana Azad Institute of Dental Sciences, New Delhi,MAMC Complex, B.S. Zafar Marg, New Delhi, Delhi (NCT), 110002",23791
BDS,All India,Open,"Maulana Azad Institute of Dental Sciences, New Delhi,MAMC Complex, B.S. Zafar Marg, New Delhi, Delhi (NCT), 110002",23578
